Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
1,-0.04324161600334952,1,2,0.002329584317280495,2,2,2,0.10930929296776984,1.0,0.0734216092486889,0.605,0.08676008006863026,0.2338709677419355,0.393,0.498,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.3298622218354624,1,2,0.002329584317280495,4,3,1,0.0771123748023593,0.99880810488677,0.042650595427809815,0.469,0.26760080068630254,0.5806451612903225,0.519,0.63,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.7029660596742743,1,2,1.1270423036806894,5,4,2,1.0000000000000002,0.7699642431466031,0.9438472459652885,0.807,0.10094366599942808,0.2903225806451613,0.438,0.056,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-0.7894492916809732,0,2,-0.9974150551168607,3,2,2,0.010753468348766698,0.40484704012713546,0.022368382928171993,0.692,0.22562196168144122,0.4274193548387097,0.658,0.568,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,0,3,-0.6225108153290577,3,2,1,0.2080465086750288,0.0,0.24098165908498245,0.421,0.20692021732913926,0.5806451612903225,0.491,0.0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
1,1.9466455191369805,0,1,0.002329584317280495,2,3,4,0.014864999682565598,0.0,0.055834033552574394,0.331,0.0835573348584501,0.28225806451612906,0.25,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.076069897513086,0,1,0.002329584317280495,3,3,0,0.0,0.300357568533969,0.01968243850143424,1.012,0.2245353159851301,0.5080645161290323,0.622,0.526,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,1.076069897513086,1,3,1.1270423036806894,2,3,1,0.5045604742772322,0.0,0.5251644307941935,0.71,0.11398341435516157,0.31451612903225806,0.885,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,-1.0381851835735145,0,0,-1.247351214975396,5,1,4,0.023934554095357295,0.0,0.06452641033813346,0.896,0.1862167572204747,0.4274193548387097,0.909,0.0,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,2,1.252010383609957,4,2,4,1.0000000000000002,0.0,1.0,0.775,0.20171575636259653,0.6209677419354838,0.706,0.0,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1.076069897513086,0,3,0.877106143822154,6,3,4,0.01226506075089865,0.0,0.05334221887404746,0.729,0.2318558764655419,0.5806451612903225,0.608,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.20549427588919172,1,3,0.37723382410508344,4,3,2,0.3565755781085142,0.4394119984108065,0.35128792049372703,0.882,0.216070917929654,0.29838709677419356,0.621,0.084,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.20549427588919172,0,2,0.002329584317280495,3,3,4,0.004676866892196256,0.0,0.04606959696346305,0.718,0.19982842436374035,0.532258064516129,0.652,0.0,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0.454230167781733,0,1,0.6271699839636188,4,2,3,0.21617887579849873,0.2721493841875248,0.22892822994234055,0.858,0.17403488704603948,0.4274193548387097,0.909,0.08,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,0.8273340056205448,0,3,1.3769784635392246,1,3,4,0.00833492050535558,0.0,0.04957552226697187,0.661,0.10117243351444097,0.2903225806451613,0.533,0.0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.454230167781733,0,4,0.002329584317280495,6,2,2,0.030071619248013014,0.7739372268573699,0.013965752035464898,0.752,0.2378038318558765,0.4758064516129032,0.643,0.801,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,1,4,0.502201904034351,5,2,4,0.5958606553660019,0.6936829558998808,0.5620780575435343,0.853,0.16356877323420074,0.4758064516129032,0.769,0.083,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
1,0.0811263299429211,0,4,0.7521380638928864,1,3,3,0.13180178791149327,1.0,0.09497870367687539,0.58,0.07720903631684302,0.2661290322580645,0.433,0.434,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,3,0.502201904034351,6,3,2,1.0000000000000002,0.6980532379817243,0.9490916466259092,0.786,0.2123534458106949,0.5725806451612903,0.653,0.051,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,-0.2919775078958908,0,4,-0.6225108153290577,3,3,4,0.022543889085395903,0.0,0.0631935792310144,0.671,0.08367171861595654,0.25806451612903225,0.556,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-1.4112890214123264,0,1,-1.247351214975396,3,3,2,0.022695048325609098,0.7282479141835518,0.0102280300176745,0.56,0.22991135258793255,0.49999999999999994,0.846,0.837,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0.454230167781733,1,2,1.0020742237514217,5,2,4,0.06217784186929564,0.0,0.10117926578390751,0.639,0.09270803545896483,0.25,0.464,0.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0.7029660596742743,0,3,1.3769784635392246,2,2,3,0.19891649056615185,0.05323798172427493,0.22834873815663662,0.717,0.10860737775235918,0.22580645161290325,0.31,0.017,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.4163454538421614,1,2,0.002329584317280495,6,2,0,0.3924003180390414,0.0,0.4176687045461131,1.043,0.19273663139834143,0.46774193548387094,0.7,0.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.9517019515668155,1,1,0.002329584317280495,5,1,2,1.0000000000000002,0.0,1.0,0.452,0.1949099227909637,0.4596774193548387,1.094,0.0,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1.076069897513086,0,0,0.502201904034351,4,3,4,0.0022583190487851373,0.288041319030592,0.022745052588879554,0.791,0.2020017157563626,0.49999999999999994,0.714,0.479,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.2004378434593568,0,3,0.7521380638928864,3,2,2,0.031794834586443436,0.6448152562574493,0.025034045142410106,0.79,0.142293394338004,0.40322580645161293,0.622,0.652,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,4,1.0020742237514217,4,2,2,0.036904016905649435,0.0,0.07695650914148293,0.84,0.23082642264798398,0.5725806451612903,0.884,0.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,0.8273340056205448,1,0,1.0020742237514217,2,4,4,1.0000000000000002,0.9125943583631307,0.9334453684119028,0.416,0.05438947669430941,0.2661290322580645,0.536,0.067,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
0,0.3298622218354624,1,2,0.502201904034351,4,2,0,0.36434516305547243,0.6642828764402066,0.3423347724046012,0.799,0.21132399199313698,0.5241935483870968,0.415,0.124,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.04324161600334952,1,1,-0.37257465547052243,6,4,3,0.006823328103223628,0.3170441001191895,0.02500507055312491,0.703,0.245581927366314,0.45161290322580644,0.535,0.48,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.3298622218354624,1,3,0.12729766424654815,6,3,3,0.1909050508348525,0.6527612236789829,0.17694781676469734,0.798,0.1633971975979411,0.4435483870967742,0.806,0.212,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
0,-1.2869210754660558,0,3,-0.6225108153290577,4,2,3,0.04446197891630919,0.8283671036948749,0.02378813780314664,1.035,0.26559908492993994,0.564516129032258,0.86,0.717,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,1,3,0.002329584317280495,6,3,4,1.0000000000000002,0.5498609455701231,0.9598991684292876,0.887,0.24220760651987416,0.4758064516129032,0.605,0.04,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.7029660596742743,1,2,0.002329584317280495,6,2,2,0.44101312969160494,0.46086611044894715,0.4306493205458813,0.386,0.22350586216757223,0.3951612903225806,0.639,0.072,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.16760956194962015,1,1,0.502201904034351,4,3,2,0.03829468191561083,0.5299960270162892,0.03963723814214934,0.886,0.22825278810408922,0.4596774193548387,0.675,0.493,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,0.9517019515668155,1,3,0.877106143822154,5,3,2,0.0437061827152432,0.4545093365117203,0.05032886158838699,0.783,0.250328853302831,0.6451612903225806,0.698,0.397,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.3298622218354624,1,2,0.12729766424654815,6,1,4,0.6911212085483573,1.0,0.6310375800423029,0.723,0.275092936802974,0.41935483870967744,0.771,0.104,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.4163454538421614,1,3,-0.2476065755412548,6,1,2,0.5839795390852448,0.9042510925705205,0.5353345116332976,0.801,0.23477266228195598,0.5564516129032258,0.837,0.11,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0.454230167781733,1,3,1.1270423036806894,2,2,5,0.5942885992677847,0.0,0.6111610117926579,0.637,0.07846725764941379,0.2338709677419355,0.345,0.0,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,-0.04324161600334952,1,3,0.12729766424654815,5,3,4,0.15172457577159237,0.0,0.18700199924666067,0.531,0.22745210180154418,0.5080645161290323,0.431,0.0,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,-0.16760956194962015,0,3,0.502201904034351,5,2,3,0.004979185372622645,0.0,0.04635934285631502,0.467,0.2019445238776094,0.45161290322580644,0.571,0.0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-1.6600249133048677,1,3,-1.1223831350461284,6,2,3,0.01828119851138381,0.6853396901072706,0.009126995624837018,0.686,0.26891621389762654,0.5564516129032258,0.646,0.844,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,1.2004378434593568,0,2,1.1270423036806894,4,2,4,0.015771955123844772,0.6714342471195868,0.007736215339147567,0.63,0.19216471261080928,0.4596774193548387,0.558,0.862,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,1,2,-1.3723192949046636,6,4,2,0.04654797643125127,0.0,0.08619940312346074,0.49,0.1926794395195882,0.6854838709677419,0.583,0.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.3298622218354624,0,3,-0.8724469751875931,3,3,3,0.017495170462275195,0.6185935637663885,0.013241387303334975,0.738,0.19245067200457536,0.5241935483870968,0.974,0.772,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.16760956194962015,0,2,-0.37257465547052243,6,2,3,0.12439498514104672,0.44378228049265,0.12844435430127776,0.914,0.18495853588790392,0.3387096774193548,0.793,0.201,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,0,3,-1.1223831350461284,5,3,3,0.0,0.39253079062375845,0.012960333787268566,0.556,0.17449242207606522,0.49999999999999994,0.5,0.687,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,1,4,0.002329584317280495,3,3,2,0.03215761676295511,0.5911799761620977,0.029293309767334047,0.56,0.18604518158421504,0.5241935483870968,0.875,0.595,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.16760956194962015,0,3,0.002329584317280495,3,2,2,0.0347877875426647,0.8152562574493445,0.015472430678295136,0.636,0.20720617672290537,0.46774193548387094,0.789,0.793,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,3,0.002329584317280495,5,1,3,0.018462589599639645,0.5800556217719507,0.016979109321125372,0.599,0.171804403774664,0.5564516129032258,0.646,0.713,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,1,4,-0.12263849561198716,6,1,2,0.06414291199206718,0.2983710766785856,0.08130269753426246,1.096,0.2030311695739205,0.5564516129032258,0.975,0.211,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.4163454538421614,1,1,0.25226574417581576,4,2,3,0.02868095423805162,0.5887961859356377,0.026135079535247588,0.868,0.19439519588218473,0.4596774193548387,0.675,0.621,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,0.20549427588919172,1,4,0.002329584317280495,4,1,2,0.0445526744604371,0.5963448549860946,0.040796221713557214,0.825,0.2292250500428939,0.6451612903225806,0.875,0.515,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,1,2,0.25226574417581576,3,2,2,0.17001484383738896,0.4986094557012316,0.1681685162112827,0.672,0.1671146697169002,0.46774193548387094,0.744,0.178,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1.2004378434593568,1,2,1.8768507832562953,3,3,3,0.3249228332078712,0.42908224076281287,0.321704864833541,0.842,0.2444952816700029,0.45161290322580644,0.65,0.089,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,2.195381411029522,1,0,2.0018188631855627,2,3,5,0.06444523047249356,1.0,0.030423318749456727,0.69,0.15893623105519017,0.29838709677419356,0.958,0.705,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.454230167781733,1,2,0.002329584317280495,4,3,4,0.6793912515078134,0.834326579261025,0.6318778431315737,0.988,0.2436374034887046,0.6370967741935484,0.712,0.088,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
0,1.9466455191369805,1,0,2.5016911829026336,4,3,3,0.0,0.0,0.041587228001043086,0.794,0.17832427795253075,0.5161290322580645,0.644,0.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.6650813457347027,1,2,-0.7474788952583253,3,1,2,0.0265647248750669,0.489471593166468,0.03135050560658303,0.733,0.14566771518444382,0.4919354838709677,0.919,0.532,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,-0.4163454538421614,1,2,-0.7474788952583253,3,3,3,1.0000000000000002,0.0,1.0,0.688,0.10963683156991708,0.33064516129032256,0.645,0.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.20549427588919172,1,3,0.37723382410508344,4,3,2,0.1212206410965696,0.0,0.15776663865789703,0.549,0.1945667715184444,0.49999999999999994,0.565,0.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,2.195381411029522,0,1,2.5016911829026336,5,2,4,0.11227201407594847,0.3766388557806913,0.12172224958711211,0.953,0.20383185587646555,0.49999999999999994,1.057,0.184,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.8273340056205448,0,2,0.6271699839636188,5,3,0,0.041136475631618895,0.5176797775129122,0.04325906180279895,0.763,0.1979410923648842,0.532258064516129,0.551,0.466,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-1.0381851835735145,0,1,-0.8724469751875931,3,3,4,0.0,0.0,0.041587228001043086,0.508,0.09316557048899057,0.29838709677419356,0.567,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,0.5785981137280036,0,2,0.002329584317280495,3,3,3,0.08594007443080989,0.0,0.12395329296207228,0.447,0.06937374892765227,0.2741935483870968,0.375,0.0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,2,1.0020742237514217,3,2,4,0.8086324018900952,0.5196662693682956,0.7786920870396663,0.679,0.13400057191878753,0.43548387096774194,0.73,0.046,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.7894492916809732,0,4,-0.9974150551168607,4,1,3,0.304002394362365,0.46086611044894715,0.299336481905369,0.463,0.16259651129539607,0.6129032258064515,0.593,0.101,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.3298622218354624,1,2,-0.4975427353997901,4,1,3,0.807302200576219,0.30274135876042907,0.793237330860835,0.982,0.18106948813268517,0.29838709677419356,1.35,0.027,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.7894492916809732,0,4,0.002329584317280495,4,1,3,0.026534493027024257,0.5999205403257847,0.023266595196013096,0.554,0.16934515298827568,0.4274193548387097,0.75,0.652,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,1,3,-0.37257465547052243,5,2,4,0.2749495883933889,0.6710369487485102,0.25616434387042564,0.359,0.17963969116385475,0.4758064516129032,0.605,0.16,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.20549427588919172,1,4,0.6271699839636188,4,2,1,0.3894980606269481,0.0,0.4148871439747342,0.602,0.19919931369745497,0.5241935483870968,0.531,0.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.454230167781733,1,3,0.25226574417581576,5,2,4,1.0000000000000002,0.6603098927294399,0.9518442326080028,0.504,0.18850443237060338,0.532258064516129,0.9,0.048,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.20549427588919172,1,4,0.002329584317280495,5,1,2,0.16203363595413225,1.0,0.12395329296207228,0.873,0.21830140120102948,0.5564516129032258,0.881,0.37,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
1,-0.04324161600334952,1,1,0.12729766424654815,2,3,4,0.030434401424524686,0.3369090186730234,0.046185495320603835,0.771,0.09756934515298829,0.2338709677419355,0.56,0.347,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.5785981137280036,0,3,0.002329584317280495,3,3,4,0.034666860150494146,0.7338100913786253,0.02129632312461971,0.627,0.16985987989705462,0.43548387096774194,0.6,0.715,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.04324161600334952,0,3,0.25226574417581576,4,2,2,0.010360454324212391,0.5224473579658323,0.013415234839046157,0.704,0.24392336288247068,0.5887096774193548,0.729,0.738,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.540713399788432,0,4,-0.9974150551168607,5,2,4,0.023178757894291323,0.49463647199046484,0.027728681945933416,0.925,0.2522733771804404,0.6451612903225806,0.8,0.565,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,0,2,0.12729766424654815,5,2,3,0.03415291873376928,0.7449344457687723,0.019992466606785848,0.578,0.21412639405204462,0.6048387096774193,0.735,0.73,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1,1.076069897513086,0,1,1.6269146233977598,3,4,3,0.05604077671663992,0.0,0.09529742415901254,0.482,0.09791249642550759,0.3548387096774194,0.636,0.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,1,0,0.002329584317280495,6,3,2,0.8786191301088044,0.8065156932856575,0.8248486077709849,0.56,0.11524163568773235,0.28225806451612906,0.5,0.067,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.16760956194962015,0,2,-0.2476065755412548,5,3,1,0.1188927887972864,0.5955502582439411,0.11210268594442674,0.737,0.15853588790391765,0.45161290322580644,0.65,0.279,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,3,0.002329584317280495,4,2,2,0.23274592852586487,0.6869288835915772,0.2145568336568829,0.974,0.23540177294824138,0.5403225806451613,0.75,0.189,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,-0.16760956194962015,0,2,0.502201904034351,6,3,3,0.13331338031362522,1.0,0.09642743314113524,0.561,0.0852158993422934,0.1774193548387097,0.28,0.43,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,1,2,0.6271699839636188,3,2,4,0.27739836808484264,0.31148192292411603,0.28473328890562977,0.73,0.23397197597941094,0.5403225806451613,0.638,0.074,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1.5735416812981686,0,0,1.5019465434684922,4,1,2,0.08364245397956935,0.2820818434644418,0.10117926578390751,0.504,0.08653131255361739,0.22580645161290325,0.727,0.169,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.04324161600334952,0,2,0.002329584317280495,6,2,3,0.03469709199853679,0.8724672228843862,0.011213166053371193,0.693,0.19639691163854733,0.5483870967741935,0.857,0.849,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,1,2,1.8768507832562953,6,3,4,1.0000000000000002,0.5629717918156536,0.958943006982876,0.966,0.21692879611095225,0.5403225806451613,0.638,0.041,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,-1.162553129519785,1,1,-1.4972873748339313,6,3,4,0.2984095024744768,0.0,0.32758670645843596,0.474,0.2458678867600801,0.4919354838709677,0.479,0.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,-0.4163454538421614,1,3,-0.6225108153290577,2,4,1,0.37622627933622954,0.3110846245530393,0.37948019586822357,0.749,0.0778381469831284,0.1774193548387097,0.684,0.056,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1.076069897513086,1,1,1.252010383609957,4,2,4,0.7422734954365026,0.0,0.7529916263436967,0.639,0.1421790105804976,0.41935483870967744,0.879,0.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0.7029660596742743,0,0,0.002329584317280495,5,1,2,0.03321573144444747,0.4358363130711164,0.041636484802827924,0.874,0.2547326279668287,0.596774193548387,0.909,0.432,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.04324161600334952,1,4,0.002329584317280495,5,2,2,0.0,0.3154549066348828,0.01858140410859676,0.807,0.1935945095796397,0.4596774193548387,0.558,0.552,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0.8273340056205448,0,1,1.5019465434684922,2,2,3,0.057461673574643955,0.0,0.0966592298554168,0.694,0.10992279096368315,0.3064516129032258,0.6,0.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.3298622218354624,1,3,0.12729766424654815,6,3,3,0.8147996988907935,0.4533174413984903,0.7894416596644743,0.919,0.23568773234200746,0.532258064516129,0.949,0.04,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,-0.04324161600334952,1,3,0.002329584317280495,4,2,3,0.0,0.0,0.041587228001043086,0.951,0.22098941950243067,0.4919354838709677,0.775,0.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-2.281864643036221,0,1,0.002329584317280495,4,2,5,0.005614054181518065,0.0,0.04696780923130415,0.299,0.07932513583071205,0.20161290322580644,0.25,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.3298622218354624,0,3,0.502201904034351,6,2,3,0.22558098053975942,0.6754072308303536,0.20853011908556196,0.906,0.24020589076351156,0.48387096774193544,0.556,0.191,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,-0.540713399788432,0,3,0.002329584317280495,4,3,1,0.2392155440069896,0.5887961859356377,0.22791411931735867,0.464,0.26245353159851303,0.40322580645161293,0.714,0.158,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,0,4,0.25226574417581576,4,2,2,0.03678308951347888,0.6555423122765197,0.029032538463767278,0.701,0.2010294538175579,0.41935483870967744,0.59,0.621,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.5785981137280036,1,2,1.1270423036806894,5,2,1,0.05244318679956588,1.0,0.018920406803233564,0.708,0.201315413211324,0.5080645161290323,0.622,0.793,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,0.20549427588919172,1,3,-0.12263849561198716,5,2,1,0.1452549602904676,0.5288041319030592,0.1422362588010315,0.8,0.1711181012296254,0.3790322580645161,1.036,0.213,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.7894492916809732,0,3,-0.8724469751875931,4,1,2,0.031794834586443436,0.8839888756456098,0.007591342392721584,0.566,0.16179582499285103,0.4919354838709677,0.543,0.894,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,0.5785981137280036,0,2,0.002329584317280495,2,3,3,0.009302339642720023,0.4398092967818832,0.018427838785385217,0.539,0.07989705461824421,0.29838709677419356,0.621,0.634,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,1,2,0.002329584317280495,3,1,2,0.08170761570484045,0.5657528804131903,0.07863703532002435,0.574,0.17169002001715758,0.4435483870967742,0.477,0.344,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,1.449173735351898,0,2,1.252010383609957,6,1,4,0.30974644549046637,0.2594358363130711,0.31953177063715127,0.622,0.25107234772662285,0.4112903225806452,0.743,0.056,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0.0811263299429211,0,2,0.002329584317280495,3,1,2,0.02795538988502829,0.19626539531187923,0.05406658360617739,0.736,0.19313697454961395,0.4919354838709677,0.651,0.209,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0.20549427588919172,1,4,0.877106143822154,2,3,4,1.0000000000000002,0.0,1.0,0.671,0.06382613668859022,0.14516129032258063,0.4,0.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-1.6600249133048677,0,2,-0.9974150551168607,3,2,3,0.0,0.29638458482320224,0.01997218439428621,0.913,0.22333428653131254,0.5403225806451613,0.878,0.519,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.0811263299429211,0,2,-0.2476065755412548,4,2,4,0.0390504781166768,0.7826777910210568,0.02193376408889404,0.848,0.19050614812696598,0.4758064516129032,0.865,0.722,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.076069897513086,0,2,0.002329584317280495,5,1,4,0.0167998379572945,0.4668255860150973,0.023643264856720657,0.794,0.22562196168144122,0.5806451612903225,0.547,0.589,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.20549427588919172,1,3,0.7521380638928864,4,3,3,0.25058271887102185,0.6460071513706793,0.23463622403152434,1.006,0.1734629682585073,0.41935483870967744,0.676,0.167,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,-0.6650813457347027,1,4,0.002329584317280495,4,2,3,0.9774772732082341,0.0,0.9784139309825284,0.791,0.1892479267943952,0.5241935483870968,0.829,0.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.9138172376272439,1,0,-0.37257465547052243,6,2,0,0.27250080870193516,0.44497417560588004,0.27030394344160175,0.802,0.17626537031741493,0.5564516129032258,0.795,0.107,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.04324161600334952,1,3,0.002329584317280495,4,2,4,0.09881884169697411,0.4453714739769567,0.10381595340886043,0.604,0.15315985130111526,0.4919354838709677,0.651,0.238,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0.3298622218354624,0,1,1.0020742237514217,5,2,1,0.06344757948708649,0.0,0.10239619853388579,0.763,0.24112096082356305,0.5483870967741935,0.814,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
